uid,area,outages,customers,percent_out,dt_stamp
St._Mary's2024-09-21T03:00:34,St. Mary's,0,56322,0.000,09/21/2024 03:00:34 AM
Talbot2024-09-21T03:00:34,Talbot,0,23722,0.000,09/21/2024 03:00:34 AM
Washington2024-09-21T03:00:34,Washington,0,54026,0.000,09/21/2024 03:00:34 AM
Wicomico2024-09-21T03:00:34,Wicomico,0,50318,0.000,09/21/2024 03:00:34 AM
Worcester2024-09-21T03:00:34,Worcester,0,59132,0.000,09/21/2024 03:00:34 AM
Allegany2024-09-21T03:15:35,Allegany,0,37206,0.000,09/21/2024 03:15:35 AM
Anne_Arundel2024-09-21T03:15:35,Anne Arundel,4,260713,0.002,09/21/2024 03:15:35 AM
Baltimore2024-09-21T03:15:35,Baltimore,4,373122,0.001,09/21/2024 03:15:35 AM
Baltimore_City2024-09-21T03:15:35,Baltimore City,244,280617,0.087,09/21/2024 03:15:35 AM
Calvert2024-09-21T03:15:35,Calvert,0,41914,0.000,09/21/2024 03:15:35 AM
Caroline2024-09-21T03:15:35,Caroline,0,16293,0.000,09/21/2024 03:15:35 AM
Carroll2024-09-21T03:15:35,Carroll,4,76139,0.005,09/21/2024 03:15:35 AM
Cecil2024-09-21T03:15:35,Cecil,0,50227,0.000,09/21/2024 03:15:35 AM
Charles2024-09-21T03:15:35,Charles,0,72547,0.000,09/21/2024 03:15:35 AM
Dorchester2024-09-21T03:15:35,Dorchester,0,19960,0.000,09/21/2024 03:15:35 AM
Frederick2024-09-21T03:15:35,Frederick,1,116871,0.001,09/21/2024 03:15:35 AM
Garrett2024-09-21T03:15:35,Garrett,1,20396,0.005,09/21/2024 03:15:35 AM
Harford2024-09-21T03:15:35,Harford,4,114375,0.003,09/21/2024 03:15:35 AM
Howard2024-09-21T03:15:35,Howard,0,138176,0.000,09/21/2024 03:15:35 AM
Kent2024-09-21T03:15:35,Kent,0,12361,0.000,09/21/2024 03:15:35 AM
Montgomery2024-09-21T03:15:35,Montgomery,1,381774,0.000,09/21/2024 03:15:35 AM
Prince_George's2024-09-21T03:15:35,Prince George's,0,351635,0.000,09/21/2024 03:15:35 AM
Queen_Anne's2024-09-21T03:15:35,Queen Anne's,0,27736,0.000,09/21/2024 03:15:35 AM
Somerset2024-09-21T03:15:35,Somerset,0,11403,0.000,09/21/2024 03:15:35 AM
St._Mary's2024-09-21T03:15:35,St. Mary's,0,56322,0.000,09/21/2024 03:15:35 AM
Talbot2024-09-21T03:15:35,Talbot,0,23722,0.000,09/21/2024 03:15:35 AM
Washington2024-09-21T03:15:35,Washington,0,54026,0.000,09/21/2024 03:15:35 AM
Wicomico2024-09-21T03:15:35,Wicomico,0,50318,0.000,09/21/2024 03:15:35 AM
Worcester2024-09-21T03:15:35,Worcester,0,59132,0.000,09/21/2024 03:15:35 AM
Allegany2024-09-21T03:30:34,Allegany,0,37206,0.000,09/21/2024 03:30:34 AM
Anne_Arundel2024-09-21T03:30:34,Anne Arundel,4,260713,0.002,09/21/2024 03:30:34 AM
Baltimore2024-09-21T03:30:34,Baltimore,4,373122,0.001,09/21/2024 03:30:34 AM
Baltimore_City2024-09-21T03:30:34,Baltimore City,244,280617,0.087,09/21/2024 03:30:34 AM
Calvert2024-09-21T03:30:34,Calvert,0,41914,0.000,09/21/2024 03:30:34 AM
Caroline2024-09-21T03:30:34,Caroline,0,16293,0.000,09/21/2024 03:30:34 AM
Carroll2024-09-21T03:30:34,Carroll,4,76139,0.005,09/21/2024 03:30:34 AM
Cecil2024-09-21T03:30:34,Cecil,0,50227,0.000,09/21/2024 03:30:34 AM
Charles2024-09-21T03:30:34,Charles,0,72547,0.000,09/21/2024 03:30:34 AM
Dorchester2024-09-21T03:30:34,Dorchester,0,19960,0.000,09/21/2024 03:30:34 AM
Frederick2024-09-21T03:30:34,Frederick,1,116871,0.001,09/21/2024 03:30:34 AM
Garrett2024-09-21T03:30:34,Garrett,1,20396,0.005,09/21/2024 03:30:34 AM
Harford2024-09-21T03:30:34,Harford,4,114375,0.003,09/21/2024 03:30:34 AM
Howard2024-09-21T03:30:34,Howard,0,138176,0.000,09/21/2024 03:30:34 AM
Kent2024-09-21T03:30:34,Kent,0,12361,0.000,09/21/2024 03:30:34 AM
Montgomery2024-09-21T03:30:34,Montgomery,1,381774,0.000,09/21/2024 03:30:34 AM
Prince_George's2024-09-21T03:30:34,Prince George's,0,351635,0.000,09/21/2024 03:30:34 AM
Queen_Anne's2024-09-21T03:30:34,Queen Anne's,0,27736,0.000,09/21/2024 03:30:34 AM
Somerset2024-09-21T03:30:34,Somerset,0,11403,0.000,09/21/2024 03:30:34 AM
St._Mary's2024-09-21T03:30:34,St. Mary's,0,56322,0.000,09/21/2024 03:30:34 AM
Talbot2024-09-21T03:30:34,Talbot,0,23722,0.000,09/21/2024 03:30:34 AM
Washington2024-09-21T03:30:34,Washington,0,54026,0.000,09/21/2024 03:30:34 AM
Wicomico2024-09-21T03:30:34,Wicomico,0,50318,0.000,09/21/2024 03:30:34 AM
Worcester2024-09-21T03:30:34,Worcester,0,59132,0.000,09/21/2024 03:30:34 AM
Allegany2024-09-21T03:45:38,Allegany,0,37206,0.000,09/21/2024 03:45:38 AM
Anne_Arundel2024-09-21T03:45:38,Anne Arundel,4,260713,0.002,09/21/2024 03:45:38 AM
Baltimore2024-09-21T03:45:38,Baltimore,4,373122,0.001,09/21/2024 03:45:38 AM
Baltimore_City2024-09-21T03:45:38,Baltimore City,244,280617,0.087,09/21/2024 03:45:38 AM
Calvert2024-09-21T03:45:38,Calvert,0,41914,0.000,09/21/2024 03:45:38 AM
Caroline2024-09-21T03:45:38,Caroline,0,16293,0.000,09/21/2024 03:45:38 AM
Carroll2024-09-21T03:45:38,Carroll,4,76139,0.005,09/21/2024 03:45:38 AM
Cecil2024-09-21T03:45:38,Cecil,0,50227,0.000,09/21/2024 03:45:38 AM
Charles2024-09-21T03:45:38,Charles,0,72547,0.000,09/21/2024 03:45:38 AM
Dorchester2024-09-21T03:45:38,Dorchester,0,19960,0.000,09/21/2024 03:45:38 AM
Frederick2024-09-21T03:45:38,Frederick,1,116871,0.001,09/21/2024 03:45:38 AM
Garrett2024-09-21T03:45:38,Garrett,1,20396,0.005,09/21/2024 03:45:38 AM
Harford2024-09-21T03:45:38,Harford,4,114375,0.003,09/21/2024 03:45:38 AM
Howard2024-09-21T03:45:38,Howard,0,138176,0.000,09/21/2024 03:45:38 AM
Kent2024-09-21T03:45:38,Kent,0,12361,0.000,09/21/2024 03:45:38 AM
Montgomery2024-09-21T03:45:38,Montgomery,1,381774,0.000,09/21/2024 03:45:38 AM
Prince_George's2024-09-21T03:45:38,Prince George's,0,351635,0.000,09/21/2024 03:45:38 AM
Queen_Anne's2024-09-21T03:45:38,Queen Anne's,0,27736,0.000,09/21/2024 03:45:38 AM
Somerset2024-09-21T03:45:38,Somerset,0,11403,0.000,09/21/2024 03:45:38 AM
St._Mary's2024-09-21T03:45:38,St. Mary's,0,56322,0.000,09/21/2024 03:45:38 AM
Talbot2024-09-21T03:45:38,Talbot,0,23722,0.000,09/21/2024 03:45:38 AM
Washington2024-09-21T03:45:38,Washington,0,54026,0.000,09/21/2024 03:45:38 AM
Wicomico2024-09-21T03:45:38,Wicomico,0,50318,0.000,09/21/2024 03:45:38 AM
Worcester2024-09-21T03:45:38,Worcester,0,59132,0.000,09/21/2024 03:45:38 AM
Allegany2024-09-21T04:00:36,Allegany,0,37206,0.000,09/21/2024 04:00:36 AM
Anne_Arundel2024-09-21T04:00:36,Anne Arundel,4,260713,0.002,09/21/2024 04:00:36 AM
Baltimore2024-09-21T04:00:36,Baltimore,4,373122,0.001,09/21/2024 04:00:36 AM
Baltimore_City2024-09-21T04:00:36,Baltimore City,1628,280617,0.580,09/21/2024 04:00:36 AM
Calvert2024-09-21T04:00:36,Calvert,0,41914,0.000,09/21/2024 04:00:36 AM
Caroline2024-09-21T04:00:36,Caroline,0,16293,0.000,09/21/2024 04:00:36 AM
Carroll2024-09-21T04:00:36,Carroll,45,76139,0.059,09/21/2024 04:00:36 AM
Cecil2024-09-21T04:00:36,Cecil,0,50227,0.000,09/21/2024 04:00:36 AM
Charles2024-09-21T04:00:36,Charles,0,72547,0.000,09/21/2024 04:00:36 AM
Dorchester2024-09-21T04:00:36,Dorchester,0,19960,0.000,09/21/2024 04:00:36 AM
Frederick2024-09-21T04:00:36,Frederick,1,116871,0.001,09/21/2024 04:00:36 AM
Garrett2024-09-21T04:00:36,Garrett,1,20396,0.005,09/21/2024 04:00:36 AM
Harford2024-09-21T04:00:36,Harford,4,114375,0.003,09/21/2024 04:00:36 AM
Howard2024-09-21T04:00:36,Howard,0,138176,0.000,09/21/2024 04:00:36 AM
Kent2024-09-21T04:00:36,Kent,0,12361,0.000,09/21/2024 04:00:36 AM
Montgomery2024-09-21T04:00:36,Montgomery,1,381774,0.000,09/21/2024 04:00:36 AM
Prince_George's2024-09-21T04:00:36,Prince George's,0,351635,0.000,09/21/2024 04:00:36 AM
Queen_Anne's2024-09-21T04:00:36,Queen Anne's,0,27736,0.000,09/21/2024 04:00:36 AM
Somerset2024-09-21T04:00:36,Somerset,0,11403,0.000,09/21/2024 04:00:36 AM
St._Mary's2024-09-21T04:00:36,St. Mary's,0,56322,0.000,09/21/2024 04:00:36 AM
Talbot2024-09-21T04:00:36,Talbot,0,23722,0.000,09/21/2024 04:00:36 AM
Washington2024-09-21T04:00:36,Washington,0,54026,0.000,09/21/2024 04:00:36 AM
Wicomico2024-09-21T04:00:36,Wicomico,0,50318,0.000,09/21/2024 04:00:36 AM
Worcester2024-09-21T04:00:36,Worcester,0,59132,0.000,09/21/2024 04:00:36 AM
Allegany2024-09-21T04:15:36,Allegany,0,37206,0.000,09/21/2024 04:15:36 AM
Anne_Arundel2024-09-21T04:15:36,Anne Arundel,4,260713,0.002,09/21/2024 04:15:36 AM
Baltimore2024-09-21T04:15:36,Baltimore,4,373122,0.001,09/21/2024 04:15:36 AM
Baltimore_City2024-09-21T04:15:36,Baltimore City,1628,280617,0.580,09/21/2024 04:15:36 AM
Calvert2024-09-21T04:15:36,Calvert,0,41914,0.000,09/21/2024 04:15:36 AM
Caroline2024-09-21T04:15:36,Caroline,0,16293,0.000,09/21/2024 04:15:36 AM
Carroll2024-09-21T04:15:36,Carroll,45,76139,0.059,09/21/2024 04:15:36 AM
Cecil2024-09-21T04:15:36,Cecil,0,50227,0.000,09/21/2024 04:15:36 AM
Charles2024-09-21T04:15:36,Charles,0,72547,0.000,09/21/2024 04:15:36 AM
Dorchester2024-09-21T04:15:36,Dorchester,0,19960,0.000,09/21/2024 04:15:36 AM
Frederick2024-09-21T04:15:36,Frederick,1,116871,0.001,09/21/2024 04:15:36 AM
Garrett2024-09-21T04:15:36,Garrett,1,20396,0.005,09/21/2024 04:15:36 AM
Harford2024-09-21T04:15:36,Harford,4,114375,0.003,09/21/2024 04:15:36 AM
Howard2024-09-21T04:15:36,Howard,0,138176,0.000,09/21/2024 04:15:36 AM
Kent2024-09-21T04:15:36,Kent,0,12361,0.000,09/21/2024 04:15:36 AM
Montgomery2024-09-21T04:15:36,Montgomery,1,381774,0.000,09/21/2024 04:15:36 AM
Prince_George's2024-09-21T04:15:36,Prince George's,0,351635,0.000,09/21/2024 04:15:36 AM
Queen_Anne's2024-09-21T04:15:36,Queen Anne's,0,27736,0.000,09/21/2024 04:15:36 AM
Somerset2024-09-21T04:15:36,Somerset,0,11403,0.000,09/21/2024 04:15:36 AM
St._Mary's2024-09-21T04:15:36,St. Mary's,0,56322,0.000,09/21/2024 04:15:36 AM
Talbot2024-09-21T04:15:36,Talbot,162,23722,0.683,09/21/2024 04:15:36 AM
Washington2024-09-21T04:15:36,Washington,0,54026,0.000,09/21/2024 04:15:36 AM
Wicomico2024-09-21T04:15:36,Wicomico,0,50318,0.000,09/21/2024 04:15:36 AM
Worcester2024-09-21T04:15:36,Worcester,0,59132,0.000,09/21/2024 04:15:36 AM
Allegany2024-09-21T04:30:34,Allegany,0,37206,0.000,09/21/2024 04:30:34 AM
Anne_Arundel2024-09-21T04:30:34,Anne Arundel,4,260713,0.002,09/21/2024 04:30:34 AM
Baltimore2024-09-21T04:30:34,Baltimore,4,373122,0.001,09/21/2024 04:30:34 AM
Baltimore_City2024-09-21T04:30:34,Baltimore City,1628,280617,0.580,09/21/2024 04:30:34 AM
Calvert2024-09-21T04:30:34,Calvert,0,41914,0.000,09/21/2024 04:30:34 AM
Caroline2024-09-21T04:30:34,Caroline,0,16293,0.000,09/21/2024 04:30:34 AM
Carroll2024-09-21T04:30:34,Carroll,45,76139,0.059,09/21/2024 04:30:34 AM
Cecil2024-09-21T04:30:34,Cecil,0,50227,0.000,09/21/2024 04:30:34 AM
Charles2024-09-21T04:30:34,Charles,0,72547,0.000,09/21/2024 04:30:34 AM
Dorchester2024-09-21T04:30:34,Dorchester,0,19960,0.000,09/21/2024 04:30:34 AM
Frederick2024-09-21T04:30:34,Frederick,1,116871,0.001,09/21/2024 04:30:34 AM
Garrett2024-09-21T04:30:34,Garrett,1,20396,0.005,09/21/2024 04:30:34 AM
Harford2024-09-21T04:30:34,Harford,4,114375,0.003,09/21/2024 04:30:34 AM
Howard2024-09-21T04:30:34,Howard,0,138176,0.000,09/21/2024 04:30:34 AM
Kent2024-09-21T04:30:34,Kent,0,12361,0.000,09/21/2024 04:30:34 AM
Montgomery2024-09-21T04:30:34,Montgomery,1,381774,0.000,09/21/2024 04:30:34 AM
Prince_George's2024-09-21T04:30:34,Prince George's,0,351635,0.000,09/21/2024 04:30:34 AM
Queen_Anne's2024-09-21T04:30:34,Queen Anne's,0,27736,0.000,09/21/2024 04:30:34 AM
Somerset2024-09-21T04:30:34,Somerset,0,11403,0.000,09/21/2024 04:30:34 AM
St._Mary's2024-09-21T04:30:34,St. Mary's,0,56322,0.000,09/21/2024 04:30:34 AM
Talbot2024-09-21T04:30:34,Talbot,162,23722,0.683,09/21/2024 04:30:34 AM
Washington2024-09-21T04:30:34,Washington,0,54026,0.000,09/21/2024 04:30:34 AM
Wicomico2024-09-21T04:30:34,Wicomico,0,50318,0.000,09/21/2024 04:30:34 AM
Worcester2024-09-21T04:30:34,Worcester,0,59132,0.000,09/21/2024 04:30:34 AM
Allegany2024-09-21T04:45:35,Allegany,0,37206,0.000,09/21/2024 04:45:35 AM
Anne_Arundel2024-09-21T04:45:35,Anne Arundel,4,260713,0.002,09/21/2024 04:45:35 AM
Baltimore2024-09-21T04:45:35,Baltimore,4,373122,0.001,09/21/2024 04:45:35 AM
Baltimore_City2024-09-21T04:45:35,Baltimore City,1629,280617,0.581,09/21/2024 04:45:35 AM
Calvert2024-09-21T04:45:35,Calvert,0,41914,0.000,09/21/2024 04:45:35 AM
Caroline2024-09-21T04:45:35,Caroline,0,16293,0.000,09/21/2024 04:45:35 AM
Carroll2024-09-21T04:45:35,Carroll,45,76139,0.059,09/21/2024 04:45:35 AM
Cecil2024-09-21T04:45:35,Cecil,0,50227,0.000,09/21/2024 04:45:35 AM
Charles2024-09-21T04:45:35,Charles,0,72547,0.000,09/21/2024 04:45:35 AM
Dorchester2024-09-21T04:45:35,Dorchester,0,19960,0.000,09/21/2024 04:45:35 AM
Frederick2024-09-21T04:45:35,Frederick,1,116871,0.001,09/21/2024 04:45:35 AM
Garrett2024-09-21T04:45:35,Garrett,1,20396,0.005,09/21/2024 04:45:35 AM
Harford2024-09-21T04:45:35,Harford,4,114375,0.003,09/21/2024 04:45:35 AM
Howard2024-09-21T04:45:35,Howard,0,138176,0.000,09/21/2024 04:45:35 AM
Kent2024-09-21T04:45:35,Kent,0,12361,0.000,09/21/2024 04:45:35 AM
Montgomery2024-09-21T04:45:35,Montgomery,1,381774,0.000,09/21/2024 04:45:35 AM
Prince_George's2024-09-21T04:45:35,Prince George's,0,351635,0.000,09/21/2024 04:45:35 AM
Queen_Anne's2024-09-21T04:45:35,Queen Anne's,0,27736,0.000,09/21/2024 04:45:35 AM
Somerset2024-09-21T04:45:35,Somerset,0,11403,0.000,09/21/2024 04:45:35 AM
St._Mary's2024-09-21T04:45:35,St. Mary's,0,56322,0.000,09/21/2024 04:45:35 AM
Talbot2024-09-21T04:45:35,Talbot,162,23722,0.683,09/21/2024 04:45:35 AM
Washington2024-09-21T04:45:35,Washington,0,54026,0.000,09/21/2024 04:45:35 AM
Wicomico2024-09-21T04:45:35,Wicomico,0,50318,0.000,09/21/2024 04:45:35 AM
Worcester2024-09-21T04:45:35,Worcester,0,59132,0.000,09/21/2024 04:45:35 AM
Allegany2024-09-21T05:00:35,Allegany,0,37206,0.000,09/21/2024 05:00:35 AM
Anne_Arundel2024-09-21T05:00:35,Anne Arundel,4,260713,0.002,09/21/2024 05:00:35 AM
Baltimore2024-09-21T05:00:35,Baltimore,4,373122,0.001,09/21/2024 05:00:35 AM
Baltimore_City2024-09-21T05:00:35,Baltimore City,1629,280617,0.581,09/21/2024 05:00:35 AM
Calvert2024-09-21T05:00:35,Calvert,0,41914,0.000,09/21/2024 05:00:35 AM
Caroline2024-09-21T05:00:35,Caroline,0,16293,0.000,09/21/2024 05:00:35 AM
Carroll2024-09-21T05:00:35,Carroll,45,76139,0.059,09/21/2024 05:00:35 AM
Cecil2024-09-21T05:00:35,Cecil,0,50227,0.000,09/21/2024 05:00:35 AM
Charles2024-09-21T05:00:35,Charles,0,72547,0.000,09/21/2024 05:00:35 AM
Dorchester2024-09-21T05:00:35,Dorchester,0,19960,0.000,09/21/2024 05:00:35 AM
Frederick2024-09-21T05:00:35,Frederick,1,116871,0.001,09/21/2024 05:00:35 AM
Garrett2024-09-21T05:00:35,Garrett,1,20396,0.005,09/21/2024 05:00:35 AM
Harford2024-09-21T05:00:35,Harford,4,114375,0.003,09/21/2024 05:00:35 AM
Howard2024-09-21T05:00:35,Howard,0,138176,0.000,09/21/2024 05:00:35 AM
Kent2024-09-21T05:00:35,Kent,0,12361,0.000,09/21/2024 05:00:35 AM
Montgomery2024-09-21T05:00:35,Montgomery,1,381774,0.000,09/21/2024 05:00:35 AM
Prince_George's2024-09-21T05:00:35,Prince George's,0,351635,0.000,09/21/2024 05:00:35 AM
Queen_Anne's2024-09-21T05:00:35,Queen Anne's,0,27736,0.000,09/21/2024 05:00:35 AM
Somerset2024-09-21T05:00:35,Somerset,0,11403,0.000,09/21/2024 05:00:35 AM
St._Mary's2024-09-21T05:00:35,St. Mary's,0,56322,0.000,09/21/2024 05:00:35 AM
Talbot2024-09-21T05:00:35,Talbot,162,23722,0.683,09/21/2024 05:00:35 AM
Washington2024-09-21T05:00:35,Washington,0,54026,0.000,09/21/2024 05:00:35 AM
Wicomico2024-09-21T05:00:35,Wicomico,0,50318,0.000,09/21/2024 05:00:35 AM
Worcester2024-09-21T05:00:35,Worcester,0,59132,0.000,09/21/2024 05:00:35 AM
Allegany2024-09-21T05:15:34,Allegany,0,37206,0.000,09/21/2024 05:15:34 AM
Anne_Arundel2024-09-21T05:15:34,Anne Arundel,4,260713,0.002,09/21/2024 05:15:34 AM
Baltimore2024-09-21T05:15:34,Baltimore,4,373122,0.001,09/21/2024 05:15:34 AM
Baltimore_City2024-09-21T05:15:34,Baltimore City,1629,280617,0.581,09/21/2024 05:15:34 AM
Calvert2024-09-21T05:15:34,Calvert,0,41914,0.000,09/21/2024 05:15:34 AM
Caroline2024-09-21T05:15:34,Caroline,0,16292,0.000,09/21/2024 05:15:34 AM
Carroll2024-09-21T05:15:34,Carroll,45,76139,0.059,09/21/2024 05:15:34 AM
Cecil2024-09-21T05:15:34,Cecil,0,50227,0.000,09/21/2024 05:15:34 AM
Charles2024-09-21T05:15:34,Charles,0,72547,0.000,09/21/2024 05:15:34 AM
Dorchester2024-09-21T05:15:34,Dorchester,0,19960,0.000,09/21/2024 05:15:34 AM
Frederick2024-09-21T05:15:34,Frederick,1,116871,0.001,09/21/2024 05:15:34 AM
Garrett2024-09-21T05:15:34,Garrett,1,20396,0.005,09/21/2024 05:15:34 AM
Harford2024-09-21T05:15:34,Harford,11,114375,0.010,09/21/2024 05:15:34 AM
Howard2024-09-21T05:15:34,Howard,0,138176,0.000,09/21/2024 05:15:34 AM
Kent2024-09-21T05:15:34,Kent,0,12361,0.000,09/21/2024 05:15:34 AM
Montgomery2024-09-21T05:15:34,Montgomery,1,381774,0.000,09/21/2024 05:15:34 AM
Prince_George's2024-09-21T05:15:34,Prince George's,0,351635,0.000,09/21/2024 05:15:34 AM
Queen_Anne's2024-09-21T05:15:34,Queen Anne's,0,27736,0.000,09/21/2024 05:15:34 AM
Somerset2024-09-21T05:15:34,Somerset,0,11403,0.000,09/21/2024 05:15:34 AM
St._Mary's2024-09-21T05:15:34,St. Mary's,0,56322,0.000,09/21/2024 05:15:34 AM
Talbot2024-09-21T05:15:34,Talbot,162,23721,0.683,09/21/2024 05:15:34 AM
Washington2024-09-21T05:15:34,Washington,0,54026,0.000,09/21/2024 05:15:34 AM
Wicomico2024-09-21T05:15:34,Wicomico,0,50318,0.000,09/21/2024 05:15:34 AM
Worcester2024-09-21T05:15:34,Worcester,0,59133,0.000,09/21/2024 05:15:34 AM
Allegany2024-09-21T05:30:34,Allegany,0,37206,0.000,09/21/2024 05:30:34 AM
Anne_Arundel2024-09-21T05:30:34,Anne Arundel,4,260713,0.002,09/21/2024 05:30:34 AM
Baltimore2024-09-21T05:30:34,Baltimore,4,373122,0.001,09/21/2024 05:30:34 AM
Baltimore_City2024-09-21T05:30:34,Baltimore City,1629,280617,0.581,09/21/2024 05:30:34 AM
Calvert2024-09-21T05:30:34,Calvert,0,41914,0.000,09/21/2024 05:30:34 AM
Caroline2024-09-21T05:30:34,Caroline,0,16292,0.000,09/21/2024 05:30:34 AM
Carroll2024-09-21T05:30:34,Carroll,45,76139,0.059,09/21/2024 05:30:34 AM
Cecil2024-09-21T05:30:34,Cecil,0,50227,0.000,09/21/2024 05:30:34 AM
Charles2024-09-21T05:30:34,Charles,0,72547,0.000,09/21/2024 05:30:34 AM
Dorchester2024-09-21T05:30:34,Dorchester,0,19960,0.000,09/21/2024 05:30:34 AM
Frederick2024-09-21T05:30:34,Frederick,1,116871,0.001,09/21/2024 05:30:34 AM
Garrett2024-09-21T05:30:34,Garrett,1,20396,0.005,09/21/2024 05:30:34 AM
Harford2024-09-21T05:30:34,Harford,11,114375,0.010,09/21/2024 05:30:34 AM
Howard2024-09-21T05:30:34,Howard,0,138176,0.000,09/21/2024 05:30:34 AM
Kent2024-09-21T05:30:34,Kent,0,12361,0.000,09/21/2024 05:30:34 AM
Montgomery2024-09-21T05:30:34,Montgomery,1,381774,0.000,09/21/2024 05:30:34 AM
Prince_George's2024-09-21T05:30:34,Prince George's,0,351635,0.000,09/21/2024 05:30:34 AM
Queen_Anne's2024-09-21T05:30:34,Queen Anne's,4,27736,0.014,09/21/2024 05:30:34 AM
Somerset2024-09-21T05:30:34,Somerset,0,11403,0.000,09/21/2024 05:30:34 AM
St._Mary's2024-09-21T05:30:34,St. Mary's,0,56322,0.000,09/21/2024 05:30:34 AM
Talbot2024-09-21T05:30:34,Talbot,30,23721,0.126,09/21/2024 05:30:34 AM
Washington2024-09-21T05:30:34,Washington,0,54026,0.000,09/21/2024 05:30:34 AM
Wicomico2024-09-21T05:30:34,Wicomico,0,50318,0.000,09/21/2024 05:30:34 AM
Worcester2024-09-21T05:30:34,Worcester,0,59133,0.000,09/21/2024 05:30:34 AM
Allegany2024-09-21T05:45:35,Allegany,0,37206,0.000,09/21/2024 05:45:35 AM
Anne_Arundel2024-09-21T05:45:35,Anne Arundel,4,260713,0.002,09/21/2024 05:45:35 AM
Baltimore2024-09-21T05:45:35,Baltimore,4,373122,0.001,09/21/2024 05:45:35 AM
Baltimore_City2024-09-21T05:45:35,Baltimore City,683,280617,0.243,09/21/2024 05:45:35 AM
Calvert2024-09-21T05:45:35,Calvert,0,41914,0.000,09/21/2024 05:45:35 AM
Caroline2024-09-21T05:45:35,Caroline,0,16292,0.000,09/21/2024 05:45:35 AM
Carroll2024-09-21T05:45:35,Carroll,45,76139,0.059,09/21/2024 05:45:35 AM
Cecil2024-09-21T05:45:35,Cecil,0,50227,0.000,09/21/2024 05:45:35 AM
Charles2024-09-21T05:45:35,Charles,0,72547,0.000,09/21/2024 05:45:35 AM
Dorchester2024-09-21T05:45:35,Dorchester,0,19960,0.000,09/21/2024 05:45:35 AM
Frederick2024-09-21T05:45:35,Frederick,1,116871,0.001,09/21/2024 05:45:35 AM
Garrett2024-09-21T05:45:35,Garrett,1,20396,0.005,09/21/2024 05:45:35 AM
Harford2024-09-21T05:45:35,Harford,11,114375,0.010,09/21/2024 05:45:35 AM
Howard2024-09-21T05:45:35,Howard,0,138176,0.000,09/21/2024 05:45:35 AM
Kent2024-09-21T05:45:35,Kent,0,12361,0.000,09/21/2024 05:45:35 AM
Montgomery2024-09-21T05:45:35,Montgomery,1,381774,0.000,09/21/2024 05:45:35 AM
Prince_George's2024-09-21T05:45:35,Prince George's,0,351635,0.000,09/21/2024 05:45:35 AM
Queen_Anne's2024-09-21T05:45:35,Queen Anne's,4,27736,0.014,09/21/2024 05:45:35 AM
Somerset2024-09-21T05:45:35,Somerset,0,11403,0.000,09/21/2024 05:45:35 AM
St._Mary's2024-09-21T05:45:35,St. Mary's,0,56322,0.000,09/21/2024 05:45:35 AM
Talbot2024-09-21T05:45:35,Talbot,6,23721,0.025,09/21/2024 05:45:35 AM
Washington2024-09-21T05:45:35,Washington,0,54026,0.000,09/21/2024 05:45:35 AM
Wicomico2024-09-21T05:45:35,Wicomico,0,50318,0.000,09/21/2024 05:45:35 AM
Worcester2024-09-21T05:45:35,Worcester,0,59133,0.000,09/21/2024 05:45:35 AM
Allegany2024-09-21T06:00:33,Allegany,0,37206,0.000,09/21/2024 06:00:33 AM
Anne_Arundel2024-09-21T06:00:33,Anne Arundel,4,260713,0.002,09/21/2024 06:00:33 AM
Baltimore2024-09-21T06:00:33,Baltimore,4,373122,0.001,09/21/2024 06:00:33 AM
Baltimore_City2024-09-21T06:00:33,Baltimore City,1122,280617,0.400,09/21/2024 06:00:33 AM
Calvert2024-09-21T06:00:33,Calvert,0,41914,0.000,09/21/2024 06:00:33 AM
Caroline2024-09-21T06:00:33,Caroline,0,16292,0.000,09/21/2024 06:00:33 AM
Carroll2024-09-21T06:00:33,Carroll,45,76139,0.059,09/21/2024 06:00:33 AM
Cecil2024-09-21T06:00:33,Cecil,0,50227,0.000,09/21/2024 06:00:33 AM
Charles2024-09-21T06:00:33,Charles,0,72547,0.000,09/21/2024 06:00:33 AM
Dorchester2024-09-21T06:00:33,Dorchester,0,19960,0.000,09/21/2024 06:00:33 AM
Frederick2024-09-21T06:00:33,Frederick,1,116871,0.001,09/21/2024 06:00:33 AM
Garrett2024-09-21T06:00:33,Garrett,1,20396,0.005,09/21/2024 06:00:33 AM
Harford2024-09-21T06:00:33,Harford,11,114375,0.010,09/21/2024 06:00:33 AM
Howard2024-09-21T06:00:33,Howard,0,138176,0.000,09/21/2024 06:00:33 AM
Kent2024-09-21T06:00:33,Kent,0,12361,0.000,09/21/2024 06:00:33 AM
Montgomery2024-09-21T06:00:33,Montgomery,1,381774,0.000,09/21/2024 06:00:33 AM
Prince_George's2024-09-21T06:00:33,Prince George's,0,351635,0.000,09/21/2024 06:00:33 AM
Queen_Anne's2024-09-21T06:00:33,Queen Anne's,4,27736,0.014,09/21/2024 06:00:33 AM
Somerset2024-09-21T06:00:33,Somerset,0,11403,0.000,09/21/2024 06:00:33 AM
St._Mary's2024-09-21T06:00:33,St. Mary's,0,56322,0.000,09/21/2024 06:00:33 AM
Talbot2024-09-21T06:00:33,Talbot,6,23721,0.025,09/21/2024 06:00:33 AM
Washington2024-09-21T06:00:33,Washington,0,54026,0.000,09/21/2024 06:00:33 AM
